regime,strategy_name,runs,eligible_runs,median_profit_factor,median_sharpe,median_max_drawdown,median_gross_return,median_total_return,median_cost_drag,total_fees,total_slippage,total_funding,total_execution_risk,total_partial_fill_cost,median_avg_gross_exposure,total_trades,two_leg_runs,spread_runs
bull,Composite Quant Score,168,0,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,168,0
bull,Copula + ECM Strategy,168,0,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,168,0
bull,ECM + Copula + ZScore,168,0,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,168,0
bull,ECM Leadership,168,0,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,168,0
bull,Leader/Follower Prediction,168,0,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,168,0
bull,Pair Ranking Strategy,168,0,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,168,0
bull,Portfolio Rotation,168,0,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,168,0
bull,Pure ECM,168,0,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,168,0
bull,Trade Outcome Predictor,168,0,inf,0.0,0.0,0.0,0.0,0.0,0.00125,0.0012000000000000001,3.597916666666667e-05,0.0006000000000000001,2e-05,0.0,2,168,0
bull,ZScore + ECM,168,0,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,168,0
crisis,Classic ZScore Mean Reversion,120,64,1.3740278174394107,0.19269986011271084,0.039938827445357386,0.002454069281282001,0.0,0.002052666093469213,0.63125,0.6060000000000001,0.03733036741369821,0.30300000000000005,0.010100000000000001,0.9735087719298245,564,120,0
crisis,ZScore + Copula,120,64,1.3740278174394107,0.19269986011271084,0.039938827445357386,0.002454069281282001,0.0,0.002052666093469213,0.63125,0.6060000000000001,0.03733036741369821,0.30300000000000005,0.010100000000000001,0.9735087719298245,564,120,0
crisis,HMM Regime Model,120,61,2.549663362197343,0.09304823826656783,0.03761487160956716,0.0014253928688109374,0.0,0.0019847719623201088,0.4475,0.42960000000000004,0.036277255936185054,0.21480000000000002,0.0071600000000000006,0.9701426024955437,414,120,0
crisis,KMeans Regime Model,120,61,2.177859803992962,0.10098587023449523,0.038548041249148374,0.0018970341700613735,0.0,0.001966376362527056,0.42000000000000004,0.40320000000000006,0.03585610726039391,0.20160000000000003,0.00672,0.972972972972973,392,120,0
crisis,Dynamic Threshold Model,120,61,1.2211493127086603,0.07749752203906304,0.04000605303303316,0.0018970341700613735,-0.0001331889631714933,0.0020578204177980064,0.68125,0.654,0.037534508654963834,0.327,0.010900000000000002,0.9752141982864138,604,120,0
crisis,Meta Model,120,59,0.9131212233156087,-0.19940512966600416,0.039938827445357,0.0012330510994201793,-0.0010640004840551387,0.0021138853124843537,0.8250000000000001,0.792,0.03742348399403403,0.396,0.013200000000000002,0.9721362229102167,720,120,0
crisis,OU Optimal,120,59,0.8739629669124191,-0.28861555256646887,0.03987160185768189,0.0005507000041691246,-0.0010640004840551387,0.002124379123718656,0.8550000000000001,0.8208000000000001,0.03760163013717285,0.41040000000000004,0.013680000000000003,0.9777667984189724,744,120,0
crisis,Tail Event Reversion,120,58,0.9421843670862865,-0.1472910172660559,0.04050612188301542,0.0010223413054195607,-0.004278593677405129,0.0034437482650900852,1.22875,1.1796,0.03787303516349871,0.5898,0.01966,0.9870919387075283,1042,120,0
crisis,Proprietary Signal Stack,120,57,0.9851815128786103,-0.04673381901512695,0.03987160185768189,0.0012330510994201793,-0.0015350000000000086,0.0021138853124843537,0.8037500000000001,0.7716000000000001,0.03718394206496428,0.38580000000000003,0.012860000000000002,0.9508740204942736,702,120,0
crisis,GMM Regime Model,120,56,1.4503597825663488,0.0,0.034925672342415844,0.0006973258834673812,-4.9589614930733994e-05,0.001969359388734604,0.44,0.4224,0.03546632473803425,0.2112,0.007040000000000001,0.9701426024955437,408,120,0
crisis,Profile Match,120,56,0.8863858592701064,-0.18064418028845802,0.037487029883952465,0.0015590210215362665,-0.0010354643962553478,0.002036971454246417,0.62875,0.6036,0.03612426457662118,0.3018,0.010060000000000001,0.9318939955522609,562,120,0
crisis,ML Confidence,120,56,0.8360373800249293,-0.3920134384266262,0.03987160185768189,0.0005507000041691246,-0.0061919714470825005,0.002113608006394818,0.8400000000000001,0.8064000000000001,0.037428794757788514,0.40320000000000006,0.013440000000000002,0.9752141982864138,732,120,0
crisis,Copula Divergence Persistence,120,54,0.768174532796718,-0.6459657265331054,0.042035406625408195,0.0008746928646418128,-0.005597558031592009,0.0038371180520943016,1.3775000000000002,1.3224,0.03800722230283138,0.6612,0.022040000000000004,0.9895652173913043,1162,120,0
