regime,strategy_name,runs,eligible_runs,median_profit_factor,median_sharpe,median_max_drawdown,median_gross_return,median_total_return,median_cost_drag,total_fees,total_slippage,total_funding,total_execution_risk,total_partial_fill_cost,median_avg_gross_exposure,total_trades,two_leg_runs,spread_runs
crisis,Dual Conditional Copula,2,0,2.1800210019881376,3.4833699012220283,0.08919466396691801,0.3565023412928727,0.2580334848687388,0.09846885642413394,0.061250000000000006,0.0588,0.0013884851281885826,0.0294,0.00098,0.9994262765347103,50,2,0
crisis,Profile Match,2,0,2.1643549439845815,1.4474964909844066,0.12583483949858962,0.13016619815508146,0.09354301991378333,0.03662317824129813,0.026250000000000002,0.025200000000000004,0.0013877311653101227,0.012600000000000002,0.00042,0.9954102122776821,22,2,0
crisis,Copula Tail Risk Sizing,2,0,2.0986113826291817,3.2196197302797227,0.0911609267089809,0.3320243871152393,0.23532660566113972,0.09669778145409957,0.061250000000000006,0.0588,0.0013884851281885826,0.0294,0.00098,0.9994262765347103,50,2,0
crisis,Pure Copula,2,0,2.0986113826291817,3.2196197302797227,0.0911609267089809,0.3320243871152393,0.23532660566113972,0.09669778145409957,0.061250000000000006,0.0588,0.0013884851281885826,0.0294,0.00098,0.9994262765347103,50,2,0
crisis,Copula Divergence Persistence,2,0,2.0377655420386804,2.869016851262387,0.08784851859932469,0.2966516861197068,0.20937176290464088,0.08727992321506595,0.05625,0.054000000000000006,0.0013884851281885826,0.027000000000000003,0.0009000000000000001,0.9994262765347103,46,2,0
crisis,Tail Event Reversion,2,0,2.001424027833682,2.9494299021002144,0.10763057848718341,0.2907799565192335,0.21185547698234808,0.07892447953688542,0.051250000000000004,0.04920000000000001,0.0013884851281885826,0.024600000000000004,0.0008200000000000001,0.9994262765347103,42,2,0
crisis,Classic ZScore Mean Reversion,2,0,1.9747502503471166,1.9620276457958816,0.1276979980015666,0.17066904785729808,0.1329684669593676,0.03770058089793049,0.026250000000000002,0.025200000000000004,0.0013884851281885826,0.012600000000000002,0.00042,0.9994262765347103,22,2,0
crisis,ZScore + Copula,2,0,1.9747502503471166,1.9620276457958816,0.1276979980015666,0.17066904785729808,0.1329684669593676,0.03770058089793049,0.026250000000000002,0.025200000000000004,0.0013884851281885826,0.012600000000000002,0.00042,0.9994262765347103,22,2,0
crisis,OU Optimal,2,0,1.7345440440820905,1.6132454444893494,0.11930346743367969,0.1563473533780193,0.10554383901986408,0.05080351435815522,0.036250000000000004,0.034800000000000005,0.0013884851281885826,0.017400000000000002,0.00058,0.9994262765347103,30,2,0
crisis,Copula Dislocation Ranking Engine,2,0,1.7343681767250332,2.565485909636202,0.10659012275981701,0.3053086352175769,0.1812970197154259,0.124011615502151,0.08125,0.07800000000000001,0.0013884851281885826,0.03900000000000001,0.0013000000000000002,0.9994262765347103,66,2,0
crisis,Pure Copula Portfolio,2,0,1.7343681767250332,2.565485909636202,0.10659012275981701,0.3053086352175769,0.1812970197154259,0.124011615502151,0.08125,0.07800000000000001,0.0013884851281885826,0.03900000000000001,0.0013000000000000002,0.9994262765347103,66,2,0
crisis,Half-Life Optimized,2,0,1.7079803392516122,1.6478403763391452,0.1296760766589355,0.15872107140480818,0.10790022676783584,0.05082084463697234,0.036250000000000004,0.034800000000000005,0.0013884851281885826,0.017400000000000002,0.00058,0.9994262765347103,30,2,0
crisis,ML Confidence,2,0,1.6422602976129617,1.48945141147025,0.11930346743367969,0.14642425392515035,0.09605457680953255,0.050369677115617795,0.036250000000000004,0.034800000000000005,0.0013884851281885826,0.017400000000000002,0.00058,0.9994262765347103,30,2,0
crisis,Meta Model,2,0,1.5922227886919609,1.4161034174073144,0.11930346743367969,0.14054873346631758,0.09044460089719475,0.05010413256912283,0.036250000000000004,0.034800000000000005,0.0013884851281885826,0.017400000000000002,0.00058,0.9994262765347103,30,2,0
crisis,Dynamic Threshold Model,2,0,1.5324291167934527,1.4097711199451122,0.12967607665893544,0.13975164021510977,0.08975367800287914,0.04999796221223063,0.036250000000000004,0.034800000000000005,0.0013884851281885826,0.017400000000000002,0.00058,0.9994262765347103,30,2,0
crisis,Proprietary Signal Stack,2,0,1.5302074368676901,1.3767141055087528,0.12500416949469295,0.13733003235474972,0.08735698566054606,0.04997304669420366,0.036250000000000004,0.034800000000000005,0.0013883774192059457,0.017400000000000002,0.00058,0.9988525530694206,30,2,0
range,Composite Quant Score,4,0,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,0
range,Copula + ECM Strategy,4,0,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,0
range,Copula Risk Filter,4,0,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,0
range,ECM + Copula + ZScore,4,0,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,0
range,ECM Leadership,4,0,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,0
range,Feature Importance Model,4,0,inf,-0.8656709422570606,0.12437029892242152,-0.10009674122652862,-0.10078643829139156,0.0006896970648629375,0.00125,0.0012000000000000001,0.0012308061012608613,0.0006000000000000001,2e-05,0.38298322289581277,2,4,0
range,GMM Regime Model,4,0,inf,0.7691540135560644,0.06541877854742226,0.09061263368180372,0.05055410860691201,0.023842445850824512,0.045000000000000005,0.0432,0.001394622438906099,0.0216,0.0007200000000000002,0.49300201342873257,38,4,0
range,Hurst + Half-Life,4,0,inf,0.7585364281791933,0.04081279923779457,0.1336431558974922,0.10285610418596847,0.017796949363796166,0.03125,0.03,0.0014051842621812896,0.015,0.0005,0.49746228676159593,26,4,0
range,Hurst Filter,4,0,inf,0.7585364281791933,0.04081279923779457,0.1336431558974922,0.10285610418596847,0.017796949363796166,0.03125,0.03,0.0014051842621812896,0.015,0.0005,0.49746228676159593,26,4,0
range,Leader/Follower Prediction,4,0,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,0
range,Pair Ranking Strategy,4,0,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,0
range,Portfolio Rotation,4,0,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,0
range,Pure ECM,4,0,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,0
range,Risk Adjusted Ranking,4,0,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,0
range,Trade Outcome Predictor,4,0,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,0
range,Weighted Voting Model,4,0,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,0
range,ZScore + ECM,4,0,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,0
range,Half-Life Optimized,4,0,1.5809001499200483,0.1652944706905849,0.07637358222647918,0.031135476215714664,-0.005902817702530927,0.03703829391824559,0.07750000000000001,0.07440000000000001,0.0027131285564061143,0.037200000000000004,0.0012400000000000002,0.9812401237722638,64,4,0
range,Dynamic Threshold Model,4,0,0.824416612161856,0.033164321600029745,0.07383305026839225,0.05105181155773297,0.00028541429979078714,0.031590818973218415,0.0625,0.06,0.0027131285564061143,0.03,0.001,0.9812401237722638,52,4,0
range,KMeans Regime Model,4,0,0.8169759892166512,-0.40787729161327524,0.07855910042581776,0.0744802741548351,0.04312244476971333,0.01891052650189945,0.035,0.033600000000000005,0.002710608222079156,0.016800000000000002,0.0005600000000000002,0.9793202254863951,30,4,0
range,HMM Regime Model,4,0,0.6190541122438871,-2.0865039472953324,0.08407152370657489,0.04639297654178398,0.002530854764036028,0.027419173407128294,0.052500000000000005,0.0504,0.0024934237997244636,0.0252,0.0008400000000000001,0.742921608451995,44,4,0
range,ML Confidence,4,0,0.559390927736012,-1.1542842441034649,0.0888342231407424,-0.006712292430914368,-0.04675050206229914,0.04003820963138477,0.085,0.0816,0.0027120147434875714,0.0408,0.00136,0.9805352034282626,70,4,0
range,OU Optimal,4,0,0.5582022709884763,-1.1584864983691432,0.08883422314074269,-0.00726340701869993,-0.04726545302025248,0.04000204600155255,0.085,0.0816,0.0027120147434875714,0.0408,0.00136,0.9805352034282626,70,4,0
range,Classic ZScore Mean Reversion,4,0,0.554639529975537,-0.5104969780425159,0.07930612752291058,0.05297797596103104,0.0014637550221963114,0.031991326630992745,0.0625,0.06,0.0027126013859403372,0.03,0.001,0.9805890821055971,52,4,0
range,Regime Filtered Stat-Arb,4,0,0.554639529975537,-0.5104969780425159,0.07930612752291058,0.05297797596103104,0.0014637550221963114,0.031991326630992745,0.0625,0.06,0.0027126013859403372,0.03,0.001,0.9805890821055971,52,4,0
range,ZScore + Copula,4,0,0.554639529975537,-0.5104969780425159,0.07930612752291058,0.05297797596103104,0.0014637550221963114,0.031991326630992745,0.0625,0.06,0.0027126013859403372,0.03,0.001,0.9805890821055971,52,4,0
range,Proprietary Signal Stack,4,0,0.4638965917943969,-0.36121017916234094,0.07533693588060138,0.01807542419484698,-0.015174022557216504,0.03324944675206348,0.06999999999999999,0.0672,0.0027104332320902398,0.0336,0.0011200000000000001,0.9785820784282626,58,4,0
range,Profile Match,4,0,0.44639145601519997,-0.8255887731387839,0.09618618866777354,-0.007282091153588077,-0.025562904364786865,0.018280813211198788,0.0375,0.036000000000000004,0.002703680561548239,0.018000000000000002,0.0006000000000000002,0.9742115722954556,32,4,0
range,Meta Model,4,0,0.44309896842683677,-1.3558277404783443,0.0878241862099263,0.002955161065817391,-0.03790086180160246,0.04085602286741985,0.085,0.0816,0.0027120147434875714,0.0408,0.00136,0.9805352034282626,70,4,0
range,Copula + Regime Strategy,4,0,0.3922432653347506,-3.7530358460523163,0.13699452270489348,0.016561211964412292,-0.08609706191115452,0.10265827387556681,0.21000000000000002,0.2016,0.00272432416742928,0.1008,0.00336,0.9977981335765309,170,4,0
range,Copula Tail Risk Sizing,4,0,0.3922432653347506,-3.7530358460523163,0.13699452270489348,0.016561211964412292,-0.08609706191115452,0.10265827387556681,0.21000000000000002,0.2016,0.00272432416742928,0.1008,0.00336,0.9977981335765309,170,4,0
range,Pure Copula,4,0,0.3922432653347506,-3.7530358460523163,0.13699452270489348,0.016561211964412292,-0.08609706191115452,0.10265827387556681,0.21000000000000002,0.2016,0.00272432416742928,0.1008,0.00336,0.9977981335765309,170,4,0
range,Dual Conditional Copula,4,0,0.35921820381665553,-3.16017937568722,0.14203645519188687,-0.005148110383283777,-0.09067290852969229,0.08552479814640851,0.18,0.1728,0.00272432416742928,0.0864,0.0028799999999999997,0.9977981335765309,146,4,0
range,Copula Dislocation Ranking Engine,4,0,0.33350787422398687,-4.325837310130948,0.1509553391348683,0.005899137066286864,-0.12210871737464679,0.12800785444093365,0.27499999999999997,0.264,0.00272432416742928,0.132,0.0044,0.9977981335765309,222,4,0
range,Pure Copula Portfolio,4,0,0.33350787422398687,-4.325837310130948,0.1509553391348683,0.005899137066286864,-0.12210871737464679,0.12800785444093365,0.27499999999999997,0.264,0.00272432416742928,0.132,0.0044,0.9977981335765309,222,4,0
range,Copula Divergence Persistence,4,0,0.3183270332398143,-4.152811054327621,0.15419937300569048,-0.024503802129301755,-0.1059621665310827,0.08145836440178095,0.17,0.16320000000000004,0.0027242113237134014,0.08160000000000002,0.00272,0.9977276415421308,138,4,0
range,Tail Event Reversion,4,0,0.30444555429817627,-3.6363248948835714,0.14501089919304105,-0.05117595045859091,-0.11824677171224035,0.06707082125364944,0.14500000000000002,0.13920000000000002,0.00272432416742928,0.06960000000000001,0.00232,0.9977981335765309,118,4,0
